Fecha,Evapotranspiration,arima_predicts
2023-08-28,5.8137007,5.028790276656923
2023-08-29,5.7548213,5.711709722197391
2023-08-30,5.430584,5.763442118845016
2023-08-31,6.072254,5.478057157438716
2023-09-01,6.2924786,5.978303979648544
2023-09-02,6.4227633,6.260234447005639
2023-09-03,6.340131,6.4036876844710156
2023-09-04,6.3399262,6.352229596267065
2023-09-05,6.385386,6.339956185762413
2023-09-06,6.1192017,6.378730009950328
2023-09-07,5.889214,6.158175035830315
2023-09-08,6.000227,5.922887615870438
2023-09-09,5.7066174,5.983973047642439
2023-09-10,5.9180036,5.749606207167832
2023-09-11,5.9444394,5.887053520064804
2023-09-12,6.231706,5.940568806162035
2023-09-13,6.3086066,6.18964590226083
2023-09-14,6.3066525,6.2973472097604075
2023-09-15,5.9113946,6.306938609269202
2023-09-16,5.74806,5.96926622832776
2023-09-17,4.856663,5.771974611862946
2023-09-18,4.807095,4.987176762979766
2023-09-19,5.3536167,4.814352491559183
2023-09-20,5.3115478,5.273597804247491
2023-09-21,5.5823913,5.3177073119160365
2023-09-22,5.3515153,5.542735788074775
2023-09-23,5.687273,5.385318976186611
2023-09-24,5.6579633,5.638113084859572
2023-09-25,5.489658,5.662254675491289
2023-09-26,5.0721955,5.514300396185357
2023-09-27,5.4411254,5.133318211628984
2023-09-28,5.0865207,5.3871085819887785
2023-09-29,5.0705137,5.138440095922705
2023-09-30,5.19581,5.072857362592557
2023-10-01,5.0957117,5.177464760336369
2023-10-02,5.290394,5.110367578133848
2023-10-03,5.115798,5.261889619170184
2023-10-04,4.899921,5.141361448117074
2023-10-05,5.480698,4.931528599768434
2023-10-06,4.121474,5.395663619446666
2023-10-07,4.297879,4.320484585600368
2023-10-08,2.9143832,4.272050687409263
2023-10-09,3.7406821,3.116947537690953
2023-10-10,2.0784075,3.619699665927368
2023-10-11,2.7575507,2.3217891954193095
2023-10-12,5.244465,2.6581140464840916
2023-10-13,5.3322177,4.880343802036363
2023-10-14,4.684548,5.319369401106651
2023-10-15,3.8595707,4.779376465560213
2023-10-16,4.6015396,3.9803596321995562
2023-10-17,3.9082448,4.492904330694675
2023-10-18,4.6751738,4.0097534579855045
2023-10-19,4.191713,4.562884001259024
2023-10-20,4.4149165,4.262498843189071
2023-10-21,4.760003,4.382236191792486
2023-10-22,4.74327,4.709477209955254
2023-10-23,3.7061386,4.745719959777675
2023-10-24,3.3573341,3.8579900441023174
2023-10-25,1.9327688,3.408404260477628
2023-10-26,2.0488257,2.1413463226003677
2023-10-27,2.936577,2.031833245752604
2023-10-28,3.3427756,2.8065970216590594
2023-10-29,3.724854,3.283302090662283
2023-10-30,3.5872936,3.66891204626077
2023-10-31,2.4038386,3.607434486093404
2023-11-01,2.2437987,2.57711399285775
2023-11-02,2.1810448,2.267230918838414
2023-11-03,2.8817143,2.1902329032027885
2023-11-04,3.728405,2.779125876379378
2023-11-05,3.6788905,3.60443690347626
2023-11-06,3.8594267,3.686140158364412
2023-11-07,3.7446299,3.8329935183580743
2023-11-08,3.971477,3.761437856887936
2023-11-09,3.7615306,3.9382632146248557
2023-11-10,2.5503604,3.7922698718261953
2023-11-11,1.4098448,2.7276937098618874
2023-11-12,1.6173545,1.5768332268099692
2023-11-13,1.4650519,1.586971997252288
2023-11-14,2.1729202,1.487351263176679
2023-11-15,2.2577996,2.069277765117349
2023-11-16,2.7344682,2.2453719949110615
2023-11-17,3.1834044,2.664676835792697
2023-11-18,3.2548945,3.1176734711323495
2023-11-19,3.4770145,3.2444272873362823
2023-11-20,3.61516,3.4444928322884576
2023-11-21,4.0454974,3.5949334465746223
2023-11-22,2.3614073,3.982489611747483
2023-11-23,1.9108421,2.6079831087002443
2023-11-24,2.8842533,1.976811538667318
2023-11-25,3.169714,2.741731439775375
2023-11-26,3.5389075,3.127918312848441
2023-11-27,1.5741862,3.484852087032859
2023-11-28,1.0361108,1.861850585306994
2023-11-29,1.6790426,1.1148930319581996
2023-11-30,3.1864343,1.5849078333838293
2023-12-01,3.1939085,2.965729762009108
2023-12-02,2.7777522,3.1928141660867566
2023-12-03,2.0626366,2.838683664544683
2023-12-04,1.6516801,2.1673401472651728
2023-12-05,1.8680102,1.7118502365788697
2023-12-06,1.1530277,1.8363362596605226
2023-12-07,1.2335318,1.2577117594479013
2023-12-08,2.7199764,1.2217448038284855
2023-12-09,2.7164867,2.502338828629495
2023-12-10,4.0345826,2.716997643921362
2023-12-11,2.090059,3.8415937792195827
2023-12-12,1.653016,2.3747661419793453
2023-12-13,1.4277662,1.7170055877077959
2023-12-14,1.0684935,1.4607461169263973
2023-12-15,2.2216578,1.1210963604683444
2023-12-16,2.1725225,2.052817415606819
2023-12-17,2.5181785,2.1797166378511927
2023-12-18,2.4548655,2.4675693266950254
2023-12-19,2.394215,2.464135463748518
2023-12-20,2.6122537,2.403095134195655
2023-12-21,2.369514,2.580329595238355
2023-12-22,1.8535007,2.405054698108227
2023-12-23,2.171364,1.92905271277389
2023-12-24,3.1410701,2.124824090850467
2023-12-25,2.5092,2.9990907214566196
2023-12-26,1.2476127,2.6017151694086937
2023-12-27,1.5055375,1.432327822274905
2023-12-28,1.9414176,1.4677734776689806
2023-12-29,1.1416442,1.8775982781277065
2023-12-30,2.4169102,1.2587429068221252
2023-12-31,2.8518202,2.2301923128406815
