File,tipo,var_nums,R2,aic,mse,rmse
score_mlr\zafra22_r\mean\4\comb_21.json,mean,4,0.7098410984738481,93.1152020485441,437.735344058873,20.922125706028844
score_mlr\zafra2122_2223_r\mean\5\comb_19.json,mean,5,0.7098012737271147,161.6124307142734,566.066515797374,23.79215239942309
score_mlr\zafra22_r\mean\3\comb_26.json,mean,3,0.7097891103319147,91.11735191131896,583.604379606241,24.157905116260412
score_mlr\zafra22_r\mean\3\comb_16.json,mean,3,0.709732559802378,91.11969000499678,583.5578825041775,24.156942739183233
score_mlr\zafra22_r\mean\2\comb_12.json,mean,2,0.7096942281327209,89.12127457702663,875.2895480303558,29.58529276566916
score_mlr\zafra22_r\mean\4\comb_15.json,mean,4,0.709636370932492,93.1236659081487,437.6090954083701,20.919108379860983
score_mlr\zafra22_r\mean\3\comb_8.json,mean,3,0.7096163381761773,91.12449378312854,583.4623225004125,24.15496475883193
score_mlr\zafra23_m\mean\2\comb_19.json,mean,2,0.7096040917201192,57.209221072168276,344.8232383202454,18.569416746905258
score_mlr\zafra22_r\mean\3\comb_7.json,mean,3,0.7095586922365178,91.12687574435405,583.4149247278036,24.153983620260316
score_mlr\zafra22_m\mean\2\comb_13.json,mean,2,0.709440691993477,89.13175010385567,874.9768534586218,29.580007664952046
score_mlr\zafra2122_2223_r\mean\6\comb_3.json,mean,6,0.7089191668668442,163.67920191071,471.13586298025683,21.70566430635692
score_mlr\zafra23_r\mean\3\comb_18.json,mean,3,0.7089017532272834,59.22854615265652,229.65463047258868,15.154360114257173
score_mlr\zafra22_m\mean\3\comb_14.json,mean,3,0.7088021848413094,91.15809129882358,582.7929075361877,24.141104107645692
score_mlr\zafra22_r\mean\3\comb_17.json,mean,3,0.7085481367588662,91.16855582766667,582.58402355729,24.13677740621747
score_mlr\zafra2122_2223_r\mean\5\comb_18.json,mean,5,0.708527957868008,161.70874978398845,565.0510463997364,23.77080239284607
score_mlr\zafra22_r\mean\4\comb_8.json,mean,4,0.7085174765694772,93.1698181387652,436.91911055117765,20.902610137281364
score_mlr\zafra2122_2223_r\mean\6\comb_5.json,mean,6,0.7078315084246736,163.7612543450698,470.413023307231,21.689006969136024
score_mlr\zafra2122_2223_r\mean\5\comb_10.json,mean,5,0.7078268575665101,161.76160454732698,564.4919189092918,23.759038678138722
score_mlr\zafra22_r\mean\4\comb_6.json,mean,4,0.7078246962432297,93.19830526746256,436.4918960166584,20.892388470844075
score_mlr\zafra23_m\mean\3\comb_18.json,mean,3,0.7076053451841731,59.264095107519026,229.23464828362273,15.140496962901276
score_mlr\zafra23_r\max\3\comb_5.json,max,3,0.707447900421099,59.26840168115345,229.1836427405852,15.13881246137177
score_mlr\zafra22_r\mean\3\comb_4.json,mean,3,0.7074197926887936,91.21492364330618,581.6562739885637,24.11755116069133
score_mlr\zafra2122_2223_r\mean\5\comb_9.json,mean,5,0.7065735310439613,161.85577546226926,563.4923910075591,23.737994671150282
score_mlr\zafra22_m\mean\2\comb_14.json,mean,2,0.7062117589817065,89.26436840806437,870.9945027441049,29.512615992895395
score_mlr\zafra22_r\mean\3\comb_30.json,mean,3,0.7056534265732144,91.28715226900944,580.203928515754,24.087422620856596
score_mlr\zafra2122_2223_r\mean\5\comb_20.json,mean,5,0.7054067984598302,161.9430791761533,562.5619217717145,23.71838784090762
score_mlr\zafra22_m\mean\2\comb_15.json,mean,2,0.705136950936458,89.30818963497173,869.668906154965,29.490149307098548
score_mlr\zafra22_r\mean\2\comb_13.json,mean,2,0.7051207006696635,89.3088509515691,869.6488641592517,29.48980949682876
score_mlr\zafra2122_2223_r\mean\4\comb_29.json,mean,4,0.7050812294732551,159.96737899964197,702.8778506311512,26.511843591707297
score_mlr\zafra2122_2223_r\mean\4\comb_30.json,mean,4,0.704266855863462,160.02804495305259,702.0660219388888,26.496528488443325
score_mlr\zafra2122_2223_r\mean\6\comb_6.json,mean,6,0.7042137119556937,164.03199804710306,468.00869607055483,21.633508639852085
score_mlr\zafra2122_2223_r\mean\5\comb_13.json,mean,5,0.7026230706244301,162.14998983129553,560.341898822983,23.671541961245005
score_mlr\zafra21_m\mean\2\comb_21.json,mean,2,0.702568618147531,71.3796022230992,477.7466603403211,21.857416598041066
score_mlr\zafra22_m\mean\2\comb_4.json,mean,2,0.7025206875305783,89.41419375375912,866.4421812877133,29.435389946248602
score_mlr\zafra2122_2223_r\mean\5\comb_6.json,mean,5,0.7015588906178868,162.22857753262875,559.4932152677648,23.653608926922015
score_mlr\zafra23_m\mean\4\comb_32.json,mean,4,0.700920824649376,61.444926239647614,170.30185661402805,13.049975349173195
score_mlr\zafra2122_2223_r\mean\5\comb_21.json,mean,5,0.6986058624705876,162.44519416007367,557.1381753202937,23.6037745989978
score_mlr\zafra22_r\mean\5\comb_8.json,mean,5,0.698055263466876,95.5929856461726,344.37392997699214,18.557314729696
score_mlr\zafra22_r\mean\4\comb_4.json,mean,4,0.6972929877407652,93.62324211554566,429.9973424401386,20.73637727377033
score_mlr\zafra22_r\mean\3\comb_9.json,mean,3,0.6972259125531222,91.62590083521637,573.274639210345,23.943154328750108
score_mlr\zafra2122_2223_m\mean\7\comb_1.json,mean,7,0.6971552875554214,166.5508236125376,397.1295298753204,19.92810903912663
score_mlr\zafra2122_2223_m\mean\6\comb_7.json,mean,6,0.6971546028411871,164.55087335319843,463.3173298048723,21.52480731167813
score_mlr\zafra22_r\max\2\comb_6.json,max,2,0.6970716662205172,89.63201260220426,859.7217216719714,29.32101160724117
score_mlr\zafra2122_2223_m\mean\6\comb_6.json,mean,6,0.6970179706516494,164.56079666828546,463.2265263289087,21.522697933319343
score_mlr\zafra2122_2223_m\mean\5\comb_21.json,mean,5,0.6969733535271756,162.5640361491027,555.8362494379226,23.576179704055587
score_mlr\zafra22_r\mean\3\comb_1.json,mean,3,0.6969681817947806,91.63611126485343,573.0627272534863,23.9387286056191
score_mlr\zafra22_r\mean\2\comb_2.json,mean,2,0.6969511254004066,89.63678667568558,859.5730546605016,29.318476335930242
score_mlr\zafra2122_2223_r\mean\4\comb_10.json,mean,4,0.6966710159563292,160.58597517885713,694.4939190314658,26.35325253230549
score_mlr\zafra21_r\mean\3\comb_4.json,mean,3,0.6966461480211257,73.57676625604701,315.8129204362437,17.77112603174722
score_mlr\zafra2122_2223_r\mean\5\comb_15.json,mean,5,0.696620087674399,162.58966862133605,555.5545199203332,23.57020407040069
score_mlr\zafra2122_2223_r\mean\4\comb_35.json,mean,4,0.6965471438870152,160.59495760180525,694.3704340623683,26.35090954905292
score_mlr\zafra23_m\mean\3\comb_34.json,mean,3,0.6962143606474218,59.56983808071093,225.544443918071,15.01813716537677
score_mlr\zafra23_m\mean\2\comb_6.json,mean,2,0.695924788814767,57.57746013708922,338.1759520646758,18.389560953559382
score_mlr\zafra23_r\mean\4\comb_11.json,mean,4,0.6947025762284649,61.6095512197561,168.79101656800984,12.991959689285132
score_mlr\zafra22_r\mean\4\comb_28.json,mean,4,0.6946477763571666,93.72764884097823,428.36612875358605,20.69700772463464
score_mlr\zafra22_r\mean\3\comb_19.json,mean,3,0.6944517481172509,91.73535005927472,570.993659563073,23.895473620815157
score_mlr\zafra2122_2223_m\mean\6\comb_3.json,mean,6,0.6944164848856718,164.748888274835,461.49762224693603,21.482495717372693
score_mlr\zafra2122_2223_m\mean\5\comb_18.json,mean,5,0.694359211889017,162.75301116694988,553.7514714814911,23.531924517163723
score_mlr\zafra22_r\mean\3\comb_18.json,mean,3,0.6940070277392152,91.7528031606078,570.6280005855771,23.887821177026108
score_mlr\zafra23_r\mean\3\comb_10.json,mean,3,0.6929679196291731,59.65487743651776,224.4927322965342,14.983081535402995
score_mlr\zafra22_r\mean\2\comb_7.json,mean,2,0.6928111846654657,89.79960864429414,854.4671277540745,29.231269691104327
score_mlr\zafra21_m\mean\2\comb_20.json,mean,2,0.6925577078544458,71.71064074978688,470.93924134102315,21.701134563451358
score_mlr\zafra22_r\mean\4\comb_5.json,mean,4,0.6924774957538122,93.81263676727026,427.0277890481842,20.664650711981178
score_mlr\zafra23_m\mean\2\comb_17.json,mean,2,0.69236057523819,57.67068671568069,336.44396702980794,18.34240897564461
score_mlr\zafra22_r\mean\3\comb_13.json,mean,3,0.6905404562463378,91.88798596271877,567.7777084692111,23.828086546536024
score_mlr\zafra23_m\mean\3\comb_3.json,mean,3,0.689919519986631,59.73391454277524,223.5051778290023,14.950089559230149
score_mlr\zafra2122_2223_m\mean\6\comb_5.json,mean,6,0.6893674571468942,165.10941473198918,458.1421225622068,21.40425477708128
score_mlr\zafra2122_2223_m\mean\5\comb_15.json,mean,5,0.6886983211194112,163.15675413789512,549.2369110927305,23.435804041951076
score_mlr\zafra22_r\mean\2\comb_15.json,mean,2,0.6885662228895277,89.96429820292585,849.2316748970843,29.141579828435592
score_mlr\zafra21_r\mean\2\comb_10.json,mean,2,0.6875098752005864,71.87349541198529,467.5067151363987,21.621903596501365
score_mlr\zafra22_m\mean\2\comb_19.json,mean,2,0.6871963011172492,90.016967542048,847.5421047112741,29.112576401123864
score_mlr\zafra2122_2223_r\mean\4\comb_26.json,mean,4,0.6867474746299898,161.29419220830863,684.601388771771,26.164888472374024
score_mlr\zafra22_r\mean\3\comb_20.json,mean,3,0.6866305236722839,92.03865269706888,564.5628750194336,23.760531875768976
score_mlr\zafra23_m\mean\3\comb_2.json,mean,3,0.6864969930485805,59.821731141548206,222.39642170636307,14.912961533725053
score_mlr\zafra22_m\mean\2\comb_20.json,mean,2,0.685963711492456,90.06416011067343,846.0219108406959,29.086455797169513
score_mlr\zafra23_m\mean\3\comb_4.json,mean,3,0.6858703424361693,59.837706111777024,222.19341301838404,14.906153528606367
score_mlr\zafra22_r\mean\2\comb_14.json,mean,2,0.6857676820239563,90.07164848005574,845.7801411628795,29.08229944765165
score_mlr\zafra2122_2223_r\mean\3\comb_25.json,mean,3,0.684429287161338,159.45640108436407,909.7205941852785,30.161574796175323
score_mlr\zafra23_m\max\4\comb_1.json,max,4,0.683694237696708,61.8929343128177,166.11633431537203,12.888612583027392
score_mlr\zafra2122_2223_m\mean\5\comb_13.json,mean,5,0.6836742511366136,163.50897552165208,545.2302152814494,23.350165208868425
score_mlr\zafra21_m\mean\3\comb_21.json,mean,3,0.6830535392604344,74.01509539210377,309.6509377980636,17.596901369220195
score_mlr\zafra2122_2223_m\mean\5\comb_9.json,mean,5,0.6820988965086981,163.61826724578,543.9738699656867,23.323247414665197
score_mlr\zafra2122_2223_m\mean\5\comb_20.json,mean,5,0.6815594050912432,163.65557051871494,543.5436255602665,23.31402208029036
score_mlr\zafra23_m\mean\3\comb_1.json,mean,3,0.6808835795461545,59.96370745376741,220.57790962380628,14.851865526721088
score_mlr\zafra23_r\mean\4\comb_12.json,mean,4,0.6806170228335287,61.970387033522194,165.36866726658394,12.859574925579148
score_mlr\zafra2122_2223_m\mean\6\comb_1.json,mean,6,0.6802430881960557,165.74632302857185,452.0782190302953,21.262131102744505
score_mlr\zafra2122_2223_m\mean\4\comb_35.json,mean,4,0.6801715297254964,161.75124586265463,678.0459936951042,26.039316306214804
score_mlr\zafra23_r\max\3\comb_4.json,max,3,0.6800102491648821,59.98557126204447,220.2949869690399,14.84233765176631
score_mlr\zafra2122_2223_m\mean\5\comb_16.json,mean,5,0.6800054095189454,163.7626697854558,542.304314091359,23.287428241249803
score_mlr\zafra22_r\mean\4\comb_18.json,mean,4,0.6793631152017976,94.31376893197768,418.9405877077752,20.468038198805843
score_mlr\zafra23_m\mean\2\comb_1.json,mean,2,0.6787242070158848,58.017658908368745,329.8175443467815,18.16087950366891
score_mlr\zafra2122_2223_m\mean\6\comb_4.json,mean,6,0.6780262161510642,165.89832254902086,450.60492281706144,21.22745681463188
score_mlr\zafra23_r\mean\3\comb_26.json,mean,3,0.6767672716167011,60.066240209578325,219.2443973674938,14.80690370629504
score_mlr\zafra2122_2223_m\mean\5\comb_10.json,mean,5,0.6767531900878496,163.98513505935492,539.7106690950601,23.23167383326178
score_mlr\zafra2122_2223_m\mean\5\comb_11.json,mean,5,0.6756812292871976,164.0579714171269,538.8557803565401,23.213267334792405
score_mlr\zafra21_m\mean\2\comb_9.json,mean,2,0.675129889545672,72.26202115467069,459.08832489105697,21.42634651290455
score_mlr\zafra2122_2223_m\mean\4\comb_31.json,mean,4,0.674875475313194,162.11256154577754,672.7664894528403,25.93774256663136
score_mlr\zafra2122_2223_m\mean\5\comb_6.json,mean,5,0.6745548139943043,164.13424884375934,537.9574641604577,23.19391006623199
score_mlr\zafra2122_2223_r\mean\4\comb_33.json,mean,4,0.6734652753910004,162.2077783227989,671.3606964054036,25.910629023730852
score_mlr\zafra23_r\mean\3\comb_11.json,mean,3,0.6730768835216738,60.157059732515336,218.04886539087556,14.766477758452607
score_mlr\zafra2122_2223_m\mean\4\comb_10.json,mean,4,0.672983155921843,162.24023675684953,670.8800835595872,25.901352929134557
score_mlr\zafra2122_2223_r\mean\6\comb_1.json,mean,6,0.6722497405518009,166.28952189900798,446.7659734083843,21.136839248297846
score_mlr\zafra23_r\mean\3\comb_33.json,mean,3,0.6707083542137973,60.21481008449406,217.2815605838447,14.740473553581808
score_mlr\zafra22_r\mean\3\comb_10.json,mean,3,0.6706763833611546,92.63454839209761,551.4450263191717,23.48286665463081
score_mlr\zafra2122_2223_m\mean\6\comb_2.json,mean,6,0.6699996459604045,166.44004178632244,445.27059804451875,21.101435923759283
score_mlr\zafra22_r\mean\4\comb_9.json,mean,4,0.6692692846938431,94.68571148207084,412.7160588945367,20.31541431757021
score_mlr\zafra22_r\mean\3\comb_14.json,mean,3,0.669060214835055,92.69329482872803,550.1161766421563,23.454555562665355
score_mlr\zafra23_m\mean\3\comb_8.json,mean,3,0.6689658515028474,60.25703183068585,216.7170623097766,14.72131319922841
score_mlr\zafra22_r\mean\3\comb_3.json,mean,3,0.6679514493669716,92.73343187881706,549.2045250350656,23.435113079203727
score_mlr\zafra21_m\mean\3\comb_32.json,mean,3,0.6678909601170766,74.4824002153961,302.7772352530747,17.400495258844636
score_mlr\zafra22_r\mean\2\comb_4.json,mean,2,0.6678216190911483,90.73812293621246,823.6466635457497,28.699244999577076
score_mlr\zafra21_m\mean\2\comb_17.json,mean,2,0.6675918079914881,72.49140380872493,453.9624294342119,21.306394097411506
score_mlr\zafra2122_2223_m\mean\5\comb_17.json,mean,5,0.6675121302271767,164.60525409153587,532.3409238561733,23.072514467568837
score_mlr\zafra2122_2223_m\mean\5\comb_2.json,mean,5,0.6666514516134892,164.66212974306455,531.6545326617576,23.05763501883395
score_mlr\zafra2122_2223_m\mean\4\comb_22.json,mean,4,0.6666202233327525,162.66419061898927,664.5370351348377,25.778615849863577
score_mlr\zafra2122_2223_r\mean\6\comb_2.json,mean,6,0.6664854413446115,166.67308319348695,442.9351162269398,21.04602376286171
score_mlr\zafra2122_2223_r\mean\5\comb_11.json,mean,5,0.6663731057542128,164.68049206607725,531.4325518389848,23.05282090849154
score_mlr\zafra2122_2223_r\mean\5\comb_14.json,mean,5,0.6662376086335747,164.6894251932918,531.3244928852758,23.05047706415804
score_mlr\zafra2122_2223_r\mean\4\comb_20.json,mean,4,0.6660997562079958,162.69850988141462,664.0181944698458,25.76855049221523
score_mlr\zafra2122_2223_r\mean\5\comb_1.json,mean,5,0.6660124132140413,164.704263979004,531.1448995381979,23.046581081327396
score_mlr\zafra2122_2223_r\mean\4\comb_34.json,mean,4,0.6656149750966344,162.73042794640958,663.5349282994573,25.759171731627113
score_mlr\zafra2122_2223_r\mean\3\comb_35.json,mean,3,0.6655201616491476,160.73666506835534,884.5872148586586,29.74201094174129
score_mlr\zafra2122_2223_r\mean\5\comb_2.json,mean,5,0.665490418273291,164.73862131534412,530.7286085729495,23.037547798603686
score_mlr\zafra2122_2223_r\mean\5\comb_16.json,mean,5,0.6649742594138099,164.77254184733027,530.3169718825134,23.028612026835518
score_mlr\zafra2122_2223_r\mean\4\comb_12.json,mean,4,0.6648428036226736,162.78117240857728,662.7651698613527,25.744225951878075
score_mlr\zafra2122_2223_m\mean\4\comb_33.json,mean,4,0.6648202322936814,162.78265395969152,662.7426690677637,25.743788941563434
score_mlr\zafra2122_2223_m\mean\4\comb_12.json,mean,4,0.6646197840740176,162.79580673072348,662.5428472487862,25.73990767754978
score_mlr\zafra2122_2223_r\mean\4\comb_16.json,mean,4,0.6645404692286556,162.80100894664668,662.463780262316,25.738371748467618
score_mlr\zafra2122_2223_r\mean\3\comb_31.json,mean,3,0.6637906051700682,160.85013141015224,882.2883460385489,29.703338971209092
score_mlr\zafra2122_2223_r\mean\4\comb_19.json,mean,4,0.6634415515604133,162.87296002831013,661.368296711787,25.717081807852676
score_mlr\zafra2122_2223_r\mean\4\comb_31.json,mean,4,0.663412785510712,162.87484031404517,661.3396205559911,25.71652427051508
score_mlr\zafra2122_2223_m\mean\5\comb_7.json,mean,5,0.6629401059205557,164.9057139051518,528.6947344716433,22.993362835210583
score_mlr\zafra2122_2223_m\mean\5\comb_1.json,mean,5,0.662796587531588,164.91507939953453,528.5802785564414,22.99087381019785
score_mlr\zafra23_r\mean\3\comb_12.json,mean,3,0.6625823416778216,60.40983157055229,214.6490711060443,14.650906835620937
score_mlr\zafra22_m\mean\3\comb_11.json,mean,3,0.6614514609024013,92.96606725893182,543.8600900753078,23.32080809224474
score_mlr\zafra2122_2223_r\mean\3\comb_15.json,mean,3,0.6601885353304571,161.08458064446154,877.5005948767325,29.622636528113638
score_mlr\zafra23_m\mean\3\comb_26.json,mean,3,0.6589335883521852,60.49587724001219,213.46702705992666,14.610510841853774
score_mlr\zafra22_r\mean\3\comb_33.json,mean,3,0.6587093782674778,93.06287006746501,541.605488797704,23.272419057710866
score_mlr\zafra2122_2223_r\mean\5\comb_3.json,mean,5,0.6584645876035673,165.19590993121298,525.1255086138449,22.915617133602247
score_mlr\zafra2122_2223_m\mean\4\comb_17.json,mean,4,0.6584464797757394,163.19707631583225,656.3888345264402,25.62008654408568
score_mlr\zafra2122_2223_r\mean\4\comb_1.json,mean,4,0.6583548426877828,163.20297801328405,656.2974838043834,25.618303687098088
score_mlr\zafra23_r\mean\3\comb_27.json,mean,3,0.6581010737888029,60.51538077682907,213.19732702949761,14.601278266970246
score_mlr\zafra22_m\mean\2\comb_17.json,mean,2,0.6577882196191472,91.0952149734616,811.2721375302817,28.48283935162156
score_mlr\zafra2122_2223_m\mean\4\comb_29.json,mean,4,0.657620349757766,163.2502244011119,655.5652861647729,25.604009181469472
score_mlr\zafra2122_2223_m\mean\3\comb_27.json,mean,3,0.6571749411956721,161.27882604268518,873.4950260059142,29.554949264140415
score_mlr\zafra21_m\mean\2\comb_19.json,mean,2,0.6564583589353707,72.82085003285191,446.39168407605206,21.12798343609849
score_mlr\zafra21_m\max\2\comb_1.json,max,2,0.6563960154816647,72.8226645959243,446.349290527532,21.126980156367164
score_mlr\zafra23_r\mean\3\comb_14.json,mean,3,0.6563211808440733,60.556919976856676,212.62071587761125,14.581519669691883
score_mlr\zafra2122_2223_r\mean\4\comb_22.json,mean,4,0.6562753509299923,163.33647954379188,654.2244904583362,25.577812464288968
score_mlr\zafra2122_2223_m\mean\5\comb_19.json,mean,5,0.656103667452522,165.34746535336956,523.2426747933863,22.874498350638998
score_mlr\zafra2122_2223_r\mean\3\comb_34.json,mean,3,0.655608264186943,161.37913486567354,871.4126511484783,29.519699374290354
score_mlr\zafra2122_2223_r\mean\2\comb_21.json,mean,2,0.6550518963037646,159.41464738181196,1306.0097182556306,36.13875645696225
score_mlr\zafra23_r\mean\3\comb_9.json,mean,3,0.6549768985635558,60.58815053271928,212.18522443048528,14.566579022903259
score_mlr\zafra22_r\mean\2\comb_16.json,mean,2,0.6548886619218071,91.19646254639218,807.6960163702289,28.419993250706955
score_mlr\zafra2122_2223_r\mean\5\comb_12.json,mean,5,0.6545747378589803,165.44505842596942,522.0233534425367,22.84783038808142
score_mlr\zafra2122_2223_r\mean\4\comb_13.json,mean,4,0.654343741018498,163.45976560746553,652.2989168278152,25.540143242116226
score_mlr\zafra2122_2223_r\mean\5\comb_17.json,mean,5,0.654030077088328,165.47972033768684,521.5889864779417,22.83832275973745
score_mlr\zafra23_r\mean\2\comb_6.json,mean,2,0.6538650878336669,58.61388847783757,317.7375661191726,17.825194700736724
score_mlr\zafra22_m\mean\2\comb_5.json,mean,2,0.6538649321987208,91.23200635697575,806.4334163784224,28.397771327666234
score_mlr\zafra2122_2223_r\mean\4\comb_11.json,mean,4,0.653695787197112,163.5009673489472,651.652987862121,25.527494743161167
score_mlr\zafra2122_2223_r\mean\3\comb_6.json,mean,3,0.6536356434756077,161.50478782510277,868.7907094529952,29.475255884436272
score_mlr\zafra22_r\mean\4\comb_7.json,mean,4,0.6520475838775383,95.29484635970118,402.0960100578153,20.052331786049603
score_mlr\zafra21_m\mean\2\comb_16.json,mean,2,0.6518917337921051,72.9529021434592,443.2863789786315,21.054367218670606
score_mlr\zafra2122_2223_m\mean\5\comb_12.json,mean,5,0.6514438599064779,165.6435645589811,519.5264782754161,22.79312348660043
score_mlr\zafra2122_2223_r\mean\4\comb_21.json,mean,4,0.651387845682161,163.6470997539907,649.3522586644042,25.48239114887777
score_mlr\zafra2122_2223_m\mean\4\comb_27.json,mean,4,0.6512562412563703,163.65540339735998,649.2210655024442,25.47981682631263
score_mlr\zafra2122_2223_m\mean\4\comb_32.json,mean,4,0.6510320568514167,163.66954120546993,648.9975816737561,25.47543094186546
score_mlr\zafra22_r\mean\3\comb_24.json,mean,3,0.6507290635961043,93.34023285509446,535.0438967345746,23.131015903642766
score_mlr\zafra2122_2223_m\mean\4\comb_21.json,mean,4,0.6506341698818807,163.69461092030292,648.6009381009999,25.467644926474843
score_mlr\zafra22_r\mean\3\comb_2.json,mean,3,0.6498045427614925,93.37195491229932,534.2837351594494,23.114578411890825
score_mlr\zafra2122_2223_m\mean\5\comb_8.json,mean,5,0.6497883473163101,165.74780904622065,518.2062069847573,22.76414301011038
score_mlr\zafra2122_2223_r\mean\5\comb_7.json,mean,5,0.6495392981498389,165.76344854407625,518.0075902744966,22.759780101628763
score_mlr\zafra2122_2223_r\mean\4\comb_32.json,mean,4,0.6494391350058627,163.76973533833964,647.4096377089694,25.44424566987533
score_mlr\zafra23_r\mean\2\comb_16.json,mean,2,0.6485443018964994,58.73592886186001,315.15199670283016,17.752520854876643
score_mlr\zafra2122_2223_r\mean\3\comb_26.json,mean,3,0.6470731872852276,161.91771531795263,860.0681114332816,29.326917864536696
score_mlr\zafra2122_2223_r\mean\4\comb_27.json,mean,4,0.6466623387116257,163.94331102599546,644.6415189031519,25.389791627800964
score_mlr\zafra23_r\mean\3\comb_8.json,mean,3,0.6463858366685606,60.784910605973224,209.4020783374191,14.4707317830654
score_mlr\zafra2122_2223_m\mean\4\comb_28.json,mean,4,0.6458817778062546,163.99185778993467,643.86339725061,25.374463486951008
score_mlr\zafra2122_2223_r\mean\3\comb_27.json,mean,3,0.6456443531188955,162.00660312789404,858.1689526871986,29.294520864612185
score_mlr\zafra22_r\mean\3\comb_23.json,mean,3,0.6453364730016535,93.52409188291263,530.6099889124707,23.03497316934558
score_mlr\zafra2122_2223_r\mean\4\comb_17.json,mean,4,0.645160407622738,164.03662815338396,643.1442813489168,25.3602894571201
score_mlr\zafra22_m\mean\3\comb_12.json,mean,3,0.6451600066264385,93.53006111769565,530.4648943372939,23.03182351307195
score_mlr\zafra22_m\mean\2\comb_3.json,mean,2,0.6449403875574697,91.5374859109766,795.426477987546,28.20330615349105
score_mlr\zafra22_m\mean\2\comb_18.json,mean,2,0.6440507014727486,91.56751714806536,794.3291984830568,28.183846410365224
score_mlr\zafra2122_2223_m\mean\5\comb_3.json,mean,5,0.6439918306850165,166.1089607038241,513.5834849713007,22.662380390667277
score_mlr\zafra21_m\mean\2\comb_8.json,mean,2,0.6439312873849684,73.17900398354257,437.87327542177854,20.925421750153056
score_mlr\zafra2122_2223_m\mean\4\comb_13.json,mean,4,0.6437223418728266,164.12560782474844,641.7107095544741,25.332009583814585
score_mlr\zafra2122_2223_m\mean\4\comb_5.json,mean,4,0.6436562495243019,164.12968862180045,641.6448237445385,25.330709104652765
score_mlr\zafra2122_2223_m\mean\3\comb_20.json,mean,3,0.6436240329195332,162.1316775251181,855.4836104222128,29.248651429120844
score_mlr\zafra22_r\mean\2\comb_19.json,mean,2,0.6431327867928293,91.59842266741353,793.1971037111562,28.16375514222413
score_mlr\zafra22_r\mean\2\comb_9.json,mean,2,0.6430560171855566,91.60100384096744,793.1024211955199,28.162074163589583
score_mlr\zafra2122_2223_r\mean\4\comb_23.json,mean,4,0.641598373895087,164.25637258626227,639.5933789766649,25.29018345083058
score_mlr\zafra2122_2223_r\mean\5\comb_8.json,mean,5,0.6413308104356921,166.2727904804263,511.46132132246447,22.61551063589908
score_mlr\zafra2122_2223_r\mean\4\comb_5.json,mean,4,0.6411307889381086,164.28505595097664,639.1272552226769,25.2809662636276
score_mlr\zafra22_r\mean\3\comb_21.json,mean,3,0.6410740292392731,93.66745142968846,527.1053129300691,22.95877420356037
score_mlr\zafra2122_2223_r\mean\4\comb_28.json,mean,4,0.6410323709487904,164.29108850784075,639.0291447895754,25.279025787984303
score_mlr\zafra2122_2223_m\mean\4\comb_23.json,mean,4,0.6409825949386826,164.2941389118801,638.9795243294992,25.27804431378146
score_mlr\zafra2122_2223_r\mean\3\comb_20.json,mean,3,0.6409824831179161,162.2941457640729,851.9725504775633,29.188568832293978
score_mlr\zafra22_r\mean\2\comb_20.json,mean,2,0.6402652087697052,91.69446236515654,789.6604241493031,28.100897212532256
score_mlr\zafra22_r\mean\3\comb_11.json,mean,3,0.6401008601965668,93.69994343775997,526.3051517171772,22.941341541356667
score_mlr\zafra2122_2223_r\mean\3\comb_16.json,mean,3,0.639834154094427,162.36440117122896,850.446229817176,29.162411248337747
score_mlr\zafra2122_2223_m\mean\3\comb_28.json,mean,3,0.6381958677663866,162.46424565831748,848.268674239489,29.125052347411994
score_mlr\zafra2122_2223_r\mean\5\comb_4.json,mean,5,0.6367178463359833,166.55393571903954,507.7824824529466,22.534029432237517
score_mlr\zafra2122_2223_m\mean\5\comb_4.json,mean,5,0.6366092956255683,166.56050845839667,507.69591326139073,22.532108495686565
score_mlr\zafra2122_2223_m\mean\4\comb_3.json,mean,4,0.6362907749441625,164.57978354055678,634.302366272462,25.185360157688077
score_mlr\zafra2122_2223_r\mean\4\comb_3.json,mean,4,0.6361468481524657,164.58848764499965,634.1588892519893,25.182511575535695
score_mlr\zafra2122_2223_r\mean\3\comb_28.json,mean,3,0.6357208767431538,162.61422849565105,844.9789986711086,29.068522471414134
score_mlr\zafra22_r\mean\2\comb_10.json,mean,2,0.634815320282144,91.87489590738011,782.9388950146445,27.981045280951253
score_mlr\zafra2122_2223_m\max\5\comb_1.json,max,5,0.6345818523737121,166.68291055732243,506.0790272680355,22.496200285115606
score_mlr\zafra2122_2223_r\mean\2\comb_12.json,mean,2,0.6344479507819338,160.69097062615916,1264.9306018714806,35.56586287258445
score_mlr\zafra2122_2223_r\mean\4\comb_24.json,mean,4,0.6339917261717622,164.71841044871036,632.0105020274755,25.139819053196774
score_mlr\zafra2122_2223_m\max\4\comb_5.json,max,4,0.6336407281589841,164.73949810317572,631.6606008834873,25.132858987458775
score_mlr\zafra2122_2223_r\max\5\comb_1.json,max,5,0.6330250302463765,166.7764399408585,504.83746162148526,22.468588331746282
score_mlr\zafra2122_2223_m\mean\4\comb_8.json,mean,4,0.6320830209973496,164.83284065354638,630.1077615567328,25.10194736582668
score_mlr\zafra2122_2223_r\mean\5\comb_5.json,mean,5,0.6309826171720714,166.89854230461032,503.2086371947269,22.432312346138705
