Fecha,SRF,Dia,Reconstruida,Ajustados
2023-08-27,23210586.0,1335,22390503.08277756,22259616.469968714
2023-08-28,25212322.0,1336,22937744.056522302,22171771.103586413
2023-08-29,23932684.0,1337,23695355.969377514,22083227.606172767
2023-08-30,22230728.0,1338,24546591.478825055,21994012.43889849
2023-08-31,24882478.0,1339,25335235.12015067,21904152.263662487
2023-09-01,26329084.0,1340,25910255.536974404,21813673.935123865
2023-09-02,26371652.0,1341,26172002.400764894,21722604.492676467
2023-09-03,26595224.0,1342,26104164.25790856,21630971.152368184
2023-09-04,25662794.0,1343,25779886.103238653,21538801.29876744
2023-09-05,26178446.0,1344,25338892.7250527,21446122.47677933
2023-09-06,25241456.0,1345,24942357.829860643,21352962.38341385
2023-09-07,24112280.0,1346,24720165.993496817,21259348.859508652
2023-09-08,24283906.0,1347,24728285.599897966,21165309.88140883
2023-09-09,23842798.0,1348,24930971.347934432,21070873.552606188
2023-09-10,25599662.0,1349,25214310.775479145,20976068.09534061
2023-09-11,25101964.0,1350,25426943.054558583,20880921.84216574
2023-09-12,25839526.0,1351,25434280.301855307,20785463.22748188
2023-09-13,26375184.0,1352,25167602.26473636,20689720.779038403
2023-09-14,25073970.0,1353,24650818.196974747,20593723.10940821
2023-09-15,23935280.0,1354,23995146.9094045,20497498.907436915
2023-09-16,23875972.0,1355,23362987.171717674,20401076.929669168
2023-09-17,20937044.0,1356,22913060.32866943,20304485.99175481
2023-09-18,21622738.0,1357,22745717.074364383,20207754.95983732
2023-09-19,23717136.0,1358,22867635.368056566,20110912.741927154
2023-09-20,23280638.0,1359,23188728.25292232,20013988.279262703
2023-09-21,24551116.0,1360,23553010.79109232,19917010.537661098
2023-09-22,23272460.0,1361,23793203.724678624,19820008.498861853
2023-09-23,24159482.0,1362,23790144.594392307,19723011.1518657
2023-09-24,24111816.0,1363,23515771.92604821,19626047.48427122
2023-09-25,23326114.0,1364,23043541.487204183,19529146.47361193
2023-09-26,21419558.0,1365,22521086.879543666,19432337.07869635
2023-09-27,22576960.0,1366,22113144.075482488,19335648.23095371
2023-09-28,21554134.0,1367,21933733.493855126,19239108.825787745
2023-09-29,21212284.0,1368,21991474.53427092,19142747.713941447
2023-09-30,22099244.0,1369,22168791.09915668,19046593.692874886
2023-10-01,21707058.0,1370,22245393.052353404,18950675.498159204
2023-10-02,22232442.0,1371,21961989.08300609,18855021.79488897
2023-10-03,21121344.0,1372,21106352.94716923,18759661.169115655
2023-10-04,21121484.0,1373,19595221.449385628,18664622.119304694
2023-10-05,22685094.0,1374,17525072.3053936,18569933.04781874
2023-10-06,14061185.0,1375,15173048.036953665,18475622.25242963
2023-10-07,7038306.5,1376,12943817.209721614,18381717.917861626
2023-10-08,7116053.5,1377,11274588.760838587,18288248.10736839
2023-10-09,15864052.0,1378,10523723.53136301,18195240.754346393
2023-10-10,6648865.5,1379,10874243.809611643,18102723.653986912
2023-10-11,12198200.0,1380,12280092.355273554,18010724.454969525
2023-10-12,22432772.0,1381,14471160.905030767,17919270.65119931
2023-10-13,20872042.0,1382,17016397.722119395,17828389.573590305
2023-10-14,18345946.0,1383,19427715.476199932,17738108.381897677
2023-10-15,13919177.0,1384,21275914.52056856,17648454.056601055
2023-10-16,20831666.0,1385,22286816.45706639,17559453.390841424
2023-10-17,21440284.0,1386,22392093.709228806,17471132.982414
2023-10-18,22215540.0,1387,21722904.055372197,17383519.225819506
2023-10-19,19831252.0,1388,20551242.584053554,17296638.304376226
2023-10-20,21650758.0,1389,19198860.45963141,17210516.182395067
2023-10-21,21472864.0,1390,17942257.799861632,17125178.597420175
2023-10-22,20770750.0,1391,16942173.44679727,17040651.052537296
2023-10-23,15150641.0,1392,16217362.845461238,16956958.80875218
2023-10-24,14776300.0,1393,15668035.071554758,16874126.87744135
2023-10-25,9133875.0,1394,15138574.220945928,16792180.012877468
2023-10-26,8929170.0,1395,14496912.168403527,16711142.704831526
2023-10-27,14312808.0,1396,13702870.242895273,16631039.17125409
2023-10-28,16304059.0,1397,12841470.403297793,16551893.351037832
2023-10-29,17494906.0,1398,12108510.844324928,16473728.896863323
2023-10-30,17535434.0,1399,11751175.877839055,16396569.168130498
2023-10-31,9036590.0,1400,11981381.367074583,16320437.2239777
2023-11-01,10226156.0,1401,12889327.441991504,16245355.816390468
2023-11-02,10657787.0,1402,14386206.06941842,16171347.383402128
2023-11-03,14053301.0,1403,16197497.516674744,16098434.042388193
2023-11-04,19434168.0,1404,17913782.725602813,16026637.583456602
2023-11-05,19630726.0,1405,19088651.061147492,15955979.462935753
2023-11-06,19586128.0,1406,19358227.106971335,15886480.796962287
2023-11-07,18687974.0,1407,18548694.31706316,15818162.355170598
2023-11-08,19154978.0,1408,16739678.645764388,15751044.55448575
2023-11-09,18092926.0,1409,14262429.855818905,15685147.453021951
2023-11-10,10749479.0,1410,11629516.204192476,15620490.744088184
2023-11-11,5445118.5,1411,9412254.572708825,15557093.750302881
2023-11-12,6588198.0,1412,8097666.817760706,15494975.417819347
2023-11-13,5988405.0,1413,7963680.556825375,15434154.310663745
2023-11-14,9645503.0,1414,9007266.210811514,15374648.605187222
2023-11-15,11735527.0,1415,10946069.988976652,15316476.084633932
2023-11-16,14756607.0,1416,13293727.329081725,15259654.133826504
2023-11-17,18099138.0,1417,15488245.109616132,15204199.733970653
2023-11-18,17852040.0,1418,17037722.41653114,15150129.457580281
2023-11-19,17745984.0,1419,17642789.500263568,15097459.46352484
2023-11-20,17073048.0,1420,17262069.91252747,15046205.492200252
2023-11-21,13066821.0,1421,16103778.136844007,14996382.860824902
2023-11-22,9548439.0,1422,14548305.278419862,14948006.458862089
2023-11-23,10289869.0,1423,13026802.79989775,14901090.743570333
2023-11-24,17781908.0,1424,11893240.076565417,14855649.735682823
2023-11-25,17878432.0,1425,11328381.687269296,14811697.01521732
2023-11-26,17356258.0,1426,11303327.910386655,14769245.71741781
2023-11-27,4790531.5,1427,11611076.771641307,14728308.528829006
2023-11-28,3647981.0,1428,11953037.082553603,14688897.683504999
2023-11-29,8295436.0,1429,12050355.69692507,14651024.959353112
2023-11-30,16804750.0,1430,11742730.233106617,14614701.674614098
2023-12-01,15417501.0,1431,11042325.030465655,14579938.684479665
2023-12-02,13642157.0,1432,10125846.020301001,14546746.377848424
2023-12-03,7566510.0,1433,9268696.002892366,14515134.674221175
2023-12-04,7554275.0,1434,8744564.386676235,14485113.020736458
2023-12-05,9453497.0,1435,8725379.16749957,14456690.389347281
2023-12-06,3283277.8,1436,9216396.550120639,14429875.27413989
2023-12-07,5636986.5,1437,10049323.557927057,14404675.688795265
2023-12-08,16550289.0,1438,10936668.108434105,14381099.164194273
2023-12-09,15636815.0,1439,11569546.596342426,14359152.746167053
2023-12-10,15397922.0,1440,11725998.228644952,14338842.993387382
2023-12-11,9440218.0,1441,11352641.57966566,14320175.975412618
2023-12-12,9528713.0,1442,10590821.382218817,14303157.270869808
2023-12-13,6475206.0,1443,9736601.410897385,14287791.965788532
2023-12-14,3958717.2,1444,9146076.07115465,14274084.652080933
2023-12-15,12705474.0,1445,9116130.425990175,14262039.426169435
2023-12-16,9322558.0,1446,9779684.66185746,14251659.887762535
2023-12-17,14593997.0,1447,11050521.714955622,14242949.138779014
2023-12-18,16037313.0,1448,12637185.067435415,14235909.782420948
2023-12-19,12675089.0,1449,14123216.058337277,14230543.922395732
2023-12-20,15106998.0,1450,15089468.747954844,14226853.1622874
2023-12-21,13454037.0,1451,15240482.230847834,14224838.605077375
2023-12-22,9445486.0,1452,14495421.662218764,14224500.852814868
2023-12-23,11430077.0,1453,13015364.682908729,14225840.006436937
2023-12-24,16496563.0,1454,11158951.28420535,14228855.66573833
2023-12-25,13785729.0,1455,9380951.960659407,14233546.929491086
2023-12-26,5256749.5,1456,8105790.015965048,14239912.395713866
2023-12-27,6628481.0,1457,7614911.257034873,14247950.162090931
2023-12-28,9648802.0,1458,7981167.270385738,14257657.826540653
2023-12-29,3416828.8,1459,9067295.914494049,14269032.487933373
2023-12-30,13727851.0,1460,10584724.531584578,14282070.746958401
2023-12-31,16423954.0,1461,12190267.705194943,14296768.707139902
