Fecha,srf
2021-10-01,18993060.0
2021-10-02,8503090.0
2021-10-03,14810215.0
2021-10-04,14353096.0
2021-10-05,18419272.0
2021-10-06,22229332.0
2021-10-07,22606902.0
2021-10-08,23174490.0
2021-10-09,22505438.0
2021-10-10,22850040.0
2021-10-11,21341678.0
2021-10-12,21702376.0
2021-10-13,17971302.0
2021-10-14,17449356.0
2021-10-15,18308460.0
2021-10-16,14695146.0
2021-10-17,17738342.0
2021-10-18,21662070.0
2021-10-19,21519266.0
2021-10-20,20701636.0
2021-10-21,19071470.0
2021-10-22,18396672.0
2021-10-23,19809098.0
2021-10-24,18436964.0
2021-10-25,13084474.0
2021-10-26,19850772.0
2021-10-27,20536956.0
2021-10-28,17565116.0
2021-10-29,18886534.0
2021-10-30,20481812.0
2021-10-31,18451388.0
2021-11-01,18171456.0
2021-11-02,19407646.0
2021-11-03,19715006.0
2021-11-04,14679352.0
2021-11-05,15467714.0
2021-11-06,17497318.0
2021-11-07,18337084.0
2021-11-08,16973260.0
2021-11-09,17623524.0
2021-11-10,17322288.0
2021-11-11,18318686.0
2021-11-12,17387728.0
2021-11-13,11709083.0
2021-11-14,18240300.0
2021-11-15,18527466.0
2021-11-16,18661680.0
2021-11-17,17935688.0
2021-11-18,16075105.0
2021-11-19,12723546.0
2021-11-20,16799252.0
2021-11-21,17715168.0
2021-11-22,13074066.0
2021-11-23,12795743.0
2021-11-24,16390168.0
2021-11-25,12080121.0
2021-11-26,7466098.0
2021-11-27,14879937.0
2021-11-28,14079097.0
2021-11-29,16117744.0
2021-11-30,16921206.0
2021-12-01,16183658.0
2021-12-02,16385433.0
2021-12-03,16768313.0
2021-12-04,16568165.0
2021-12-05,16073301.0
2021-12-06,16050567.0
2021-12-07,13137731.0
2021-12-08,15621790.0
2021-12-09,16582394.0
2021-12-10,15722351.0
2021-12-11,15859942.0
2021-12-12,8622655.0
2021-12-13,16398145.0
2021-12-14,15530780.0
2021-12-15,14678330.0
2021-12-16,15908259.0
2021-12-17,15295280.0
2021-12-18,14370742.0
2021-12-19,6080534.5
2021-12-20,9786398.0
2021-12-21,16310405.0
2021-12-22,16410531.0
2021-12-23,16072605.0
2021-12-24,15681821.0
2021-12-25,16362169.0
2021-12-26,15168893.0
2021-12-27,16449620.0
2021-12-28,16368081.0
2021-12-29,16946026.0
2021-12-30,16540782.0
2021-12-31,16083985.0
2022-01-01,16591171.0
2022-01-02,16711711.0
2022-01-03,15411957.0
2022-01-04,17041802.0
2022-01-05,16922536.0
2022-01-06,16209478.0
2022-01-07,8478955.0
2022-01-08,16420463.0
2022-01-09,14995524.0
2022-01-10,8193658.5
2022-01-11,4713873.0
2022-01-12,12000426.0
2022-01-13,14903031.0
2022-01-14,17545306.0
2022-01-15,17142268.0
2022-01-16,18019168.0
2022-01-17,17793758.0
2022-01-18,17596200.0
2022-01-19,17101070.0
2022-01-20,12418298.0
2022-01-21,6894523.5
2022-01-22,5948505.5
2022-01-23,4940719.5
2022-01-24,15019931.0
2022-01-25,13042349.0
2022-01-26,8989922.0
2022-01-27,7165227.5
2022-01-28,7988889.5
2022-01-29,8544957.0
2022-01-30,18187750.0
2022-01-31,18490646.0
2022-02-01,18597634.0
2022-02-02,18854638.0
2022-02-03,18789654.0
2022-02-04,11028411.0
2022-02-05,14277756.0
2022-02-06,19097068.0
2022-02-07,10742022.0
2022-02-08,8099576.0
2022-02-09,19660040.0
2022-02-10,13910388.0
2022-02-11,12466723.0
2022-02-12,18965248.0
2022-02-13,14188583.0
2022-02-14,15573669.0
2022-02-15,20434424.0
2022-02-16,20475748.0
2022-02-17,20754844.0
2022-02-18,21077452.0
2022-02-19,11695479.0
2022-02-20,15736607.0
2022-02-21,20942834.0
2022-02-22,21059068.0
2022-02-23,20761030.0
2022-02-24,18512630.0
2022-02-25,10619468.0
2022-02-26,11459447.0
2022-02-27,13179509.0
2022-02-28,17133472.0
2022-03-01,22038762.0
2022-03-02,20634762.0
2022-03-03,15718914.0
2022-03-04,15409602.0
2022-03-05,22154222.0
2022-03-06,22026488.0
2022-03-07,21074274.0
2022-03-08,17445166.0
2022-03-09,12916347.0
2022-03-10,23020110.0
2022-03-11,23745222.0
2022-03-12,14403649.0
2022-03-13,23747360.0
2022-03-14,23702480.0
2022-03-15,23740358.0
2022-03-16,24185774.0
2022-03-17,24106254.0
2022-03-18,23387722.0
2022-03-19,11915028.0
2022-03-20,16688766.0
2022-03-21,24339738.0
2022-03-22,25440302.0
2022-03-23,25182804.0
2022-03-24,24115320.0
2022-03-25,25912072.0
2022-03-26,25934454.0
2022-03-27,25810470.0
2022-03-28,25378894.0
2022-03-29,25024240.0
2022-03-30,26037996.0
2022-03-31,25829856.0
2022-04-01,25407132.0
2022-04-02,24838420.0
2022-04-03,22702966.0
2022-04-04,25973132.0
2022-04-05,26094474.0
2022-04-06,26729056.0
2022-04-07,26324926.0
2022-04-08,25831424.0
2022-04-09,26169164.0
2022-04-10,26286390.0
2022-04-11,27026176.0
2022-04-12,25332822.0
2022-04-13,27093638.0
2022-04-14,26400014.0
2022-04-15,24381778.0
2022-04-16,24570702.0
2022-04-17,25114918.0
2022-04-18,21999096.0
2022-04-19,20915294.0
2022-04-20,21935208.0
2022-04-21,16907820.0
2022-04-22,18827286.0
2022-04-23,25405266.0
2022-04-24,22027878.0
2022-04-25,18141030.0
2022-04-26,15097788.0
2022-04-27,20997124.0
2022-04-28,19045116.0
2022-04-29,24863442.0
2022-04-30,24586344.0
2022-05-01,16587024.0
2022-05-02,20359948.0
2022-05-03,21979616.0
2022-05-04,23749726.0
2022-05-05,24929830.0
2022-05-06,23279740.0
2022-05-07,25415298.0
2022-05-08,26731204.0
2022-05-09,26791836.0
2022-05-10,17741494.0
2022-05-11,21986714.0
2022-05-12,26271600.0
2022-05-13,26866374.0
2022-05-14,26354744.0
2022-05-15,28114600.0
2022-05-16,27788996.0
2022-05-17,28182482.0
2022-05-18,25478058.0
2022-05-19,26296426.0
2022-05-20,26506314.0
2022-05-21,27036014.0
2022-05-22,23627326.0
2022-05-23,21440492.0
2022-05-24,20931660.0
2022-05-25,25247850.0
2022-05-26,23127700.0
2022-05-27,26649018.0
2022-05-28,26940742.0
2022-05-29,27279204.0
2022-05-30,26824496.0
2022-05-31,24448100.0
2022-06-01,23868848.0
2022-06-02,23884050.0
2022-06-03,26326334.0
2022-06-04,26822486.0
2022-06-05,27970298.0
2022-06-06,28254926.0
2022-06-07,28346824.0
2022-06-08,27788540.0
2022-06-09,21090346.0
2022-06-10,27148780.0
2022-06-11,25881970.0
2022-06-12,26355542.0
2022-06-13,23220876.0
2022-06-14,20138948.0
2022-06-15,19862538.0
2022-06-16,22579750.0
2022-06-17,26439016.0
2022-06-18,24479868.0
2022-06-19,23715138.0
2022-06-20,23935130.0
2022-06-21,19848770.0
2022-06-22,17818152.0
2022-06-23,26544062.0
2022-06-24,27612406.0
2022-06-25,26758936.0
2022-06-26,26532488.0
2022-06-27,26648604.0
2022-06-28,26767430.0
2022-06-29,23250848.0
2022-06-30,25464686.0
2022-07-01,28255130.0
2022-07-02,24411306.0
2022-07-03,24617622.0
2022-07-04,24099720.0
2022-07-05,24373992.0
2022-07-06,27948986.0
2022-07-07,25359154.0
2022-07-08,26531290.0
2022-07-09,27209682.0
2022-07-10,28086468.0
2022-07-11,27700116.0
2022-07-12,25971374.0
2022-07-13,25950306.0
2022-07-14,23668762.0
2022-07-15,18392178.0
2022-07-16,24014542.0
2022-07-17,26301258.0
2022-07-18,26532140.0
2022-07-19,27255848.0
2022-07-20,27858174.0
2022-07-21,27567622.0
2022-07-22,24132176.0
2022-07-23,25606160.0
2022-07-24,24429592.0
2022-07-25,22457854.0
2022-07-26,25791102.0
2022-07-27,23224696.0
2022-07-28,24316802.0
2022-07-29,23243716.0
2022-07-30,24785988.0
2022-07-31,24519566.0
2022-08-01,23838706.0
2022-08-02,22509702.0
2022-08-03,25167956.0
2022-08-04,26320708.0
2022-08-05,25132028.0
2022-08-06,24784084.0
2022-08-07,25333512.0
2022-08-08,26340622.0
2022-08-09,26171356.0
2022-08-10,26879746.0
2022-08-11,26323810.0
2022-08-12,25721530.0
2022-08-13,21454628.0
2022-08-14,19935528.0
2022-08-15,22887966.0
2022-08-16,20408026.0
2022-08-17,24652768.0
2022-08-18,25900268.0
2022-08-19,25326070.0
2022-08-20,24109780.0
2022-08-21,19137170.0
2022-08-22,25808936.0
2022-08-23,26446966.0
2022-08-24,26362080.0
2022-08-25,25980020.0
2022-08-26,24751680.0
2022-08-27,25218948.0
2022-08-28,24672418.0
2022-08-29,22735852.0
2022-08-30,22531472.0
2022-08-31,24642146.0
2022-09-01,22739264.0
2022-09-02,21125472.0
2022-09-03,16099622.0
2022-09-04,20025452.0
2022-09-05,18351456.0
2022-09-06,16222311.0
2022-09-07,14850019.0
2022-09-08,22652050.0
2022-09-09,22785378.0
2022-09-10,20633734.0
2022-09-11,22092218.0
2022-09-12,24415444.0
2022-09-13,23673194.0
2022-09-14,21171650.0
2022-09-15,17589256.0
2022-09-16,17398024.0
2022-09-17,17541838.0
2022-09-18,17702654.0
2022-09-19,18547860.0
2022-09-20,19372894.0
2022-09-21,20826652.0
2022-09-22,17752264.0
2022-09-23,22032216.0
2022-09-24,22909966.0
2022-09-25,22281866.0
2022-09-26,18478732.0
2022-09-27,15848415.0
2022-09-28,18026118.0
2022-09-29,20701146.0
2022-09-30,24355422.0
2022-10-01,23964618.0
2022-10-02,19759342.0
2022-10-03,19882438.0
2022-10-04,12364412.0
2022-10-05,13450133.0
2022-10-06,10232451.0
2022-10-07,14426454.0
2022-10-08,12741804.0
2022-10-09,17405596.0
2022-10-10,13987754.0
2022-10-11,17228086.0
2022-10-12,21153164.0
2022-10-13,20121338.0
2022-10-14,18909316.0
2022-10-15,19992592.0
2022-10-16,21741504.0
2022-10-17,17547350.0
2022-10-18,7276691.5
2022-10-19,7419517.5
2022-10-20,21603262.0
2022-10-21,21462560.0
2022-10-22,19758586.0
2022-10-23,19095986.0
2022-10-24,20319824.0
2022-10-25,15136967.0
2022-10-26,17970068.0
2022-10-27,20528350.0
2022-10-28,20134766.0
2022-10-29,15130844.0
2022-10-30,18715316.0
2022-10-31,10960738.0
2022-11-01,14181899.0
2022-11-02,14448388.0
2022-11-03,19030602.0
2022-11-04,19379596.0
2022-11-05,16331604.0
2022-11-06,19662510.0
2022-11-07,14741967.0
2022-11-08,17313880.0
2022-11-09,16663921.0
2022-11-10,18476634.0
2022-11-11,18583216.0
2022-11-12,8418912.0
2022-11-13,9977575.0
2022-11-14,18669050.0
2022-11-15,9378758.0
2022-11-16,7419010.0
2022-11-17,3981482.8
2022-11-18,7469321.0
2022-11-19,11849864.0
2022-11-20,4612966.5
2022-11-21,5194153.0
2022-11-22,6248876.0
2022-11-23,16557635.0
2022-11-24,16803418.0
2022-11-25,10128643.0
2022-11-26,8018657.0
2022-11-27,17552114.0
2022-11-28,15458671.0
2022-11-29,16930208.0
2022-11-30,14782843.0
2022-12-01,6364986.0
2022-12-02,16171067.0
2022-12-03,14221266.0
2022-12-04,13435339.0
2022-12-05,16442443.0
2022-12-06,15868791.0
2022-12-07,12214185.0
2022-12-08,15251290.0
2022-12-09,14895523.0
