Fecha,rh12
2022-06-28,45.277256
2022-06-29,46.547413
2022-06-30,48.969017
2022-07-01,52.449726
2022-07-02,52.047905
2022-07-03,53.896202
2022-07-04,55.524166
2022-07-05,51.534443
2022-07-06,43.307716
2022-07-07,52.620888
2022-07-08,53.14652
2022-07-09,44.81776
2022-07-10,45.569286
2022-07-11,43.620075
2022-07-12,52.69519
2022-07-13,51.975845
2022-07-14,55.34897
2022-07-15,56.253532
2022-07-16,50.458412
2022-07-17,48.09816
2022-07-18,49.872883
2022-07-19,49.64666
2022-07-20,49.649998
2022-07-21,49.290684
2022-07-22,53.494076
2022-07-23,51.33715
2022-07-24,52.088676
2022-07-25,50.853645
2022-07-26,47.37111
2022-07-27,56.020397
2022-07-28,48.59581
2022-07-29,55.919487
2022-07-30,48.083138
2022-07-31,47.71238
2022-08-01,53.661648
2022-08-02,55.86632
2022-08-03,50.470802
2022-08-04,53.112022
2022-08-05,57.417442
2022-08-06,53.772644
2022-08-07,47.35059
2022-08-08,46.57173
2022-08-09,49.796658
2022-08-10,46.307842
2022-08-11,45.375942
2022-08-12,42.402813
2022-08-13,50.094303
2022-08-14,61.753345
2022-08-15,56.377777
2022-08-16,62.05982
2022-08-17,54.18096
2022-08-18,50.938705
2022-08-19,53.6365
2022-08-20,50.436756
2022-08-21,66.81448
2022-08-22,56.379425
2022-08-23,49.31677
2022-08-24,50.66567
2022-08-25,44.47873
2022-08-26,50.80988
2022-08-27,48.910244
2022-08-28,47.79058
2022-08-29,57.097473
2022-08-30,52.364403
2022-08-31,50.702827
2022-09-01,58.037228
2022-09-02,59.128117
2022-09-03,66.8529
2022-09-04,60.68591
2022-09-05,69.13337
2022-09-06,59.03545
2022-09-07,58.326115
2022-09-08,50.892307
2022-09-09,54.000427
2022-09-10,59.073257
2022-09-11,53.38167
2022-09-12,47.332993
2022-09-13,48.76397
2022-09-14,47.808067
2022-09-15,69.13627
2022-09-16,55.640434
2022-09-17,66.57052
2022-09-18,64.66238
2022-09-19,64.05507
2022-09-20,58.16237
2022-09-21,54.834373
2022-09-22,55.758163
2022-09-23,52.532196
2022-09-24,56.422512
2022-09-25,54.437855
2022-09-26,60.63519
2022-09-27,55.402718
2022-09-28,61.248524
2022-09-29,46.60641
2022-09-30,42.870316
2022-10-01,45.876408
2022-10-02,50.50085
2022-10-03,51.347404
2022-10-04,59.86582
2022-10-05,56.801395
2022-10-06,62.096786
2022-10-07,55.554985
2022-10-08,58.496002
2022-10-09,44.905933
2022-10-10,54.885998
2022-10-11,54.128593
2022-10-12,45.801342
2022-10-13,43.0027
2022-10-14,46.759926
2022-10-15,53.09258
2022-10-16,49.75608
2022-10-17,54.96717
2022-10-18,69.283325
2022-10-19,43.257576
2022-10-20,48.16187
2022-10-21,53.840576
2022-10-22,51.13546
2022-10-23,54.663128
2022-10-24,59.456894
2022-10-25,27.454142
2022-10-26,41.158146
