Fecha,temp,dia,reconstruida_temp,ajustados_temp
2022-06-27,302.07138,909,302.3679950967754,304.0308141631597
2022-06-28,302.8267,910,302.700977557888,304.0483523481767
2022-06-29,302.02866,911,302.87131285781084,304.0644245317039
2022-06-30,303.1184,912,302.867361182541,304.07902603642844
2022-07-01,302.96613,913,302.7295493487019,304.09215261303336
2022-07-02,302.37943,914,302.54152298432655,304.10380044143386
2022-07-03,302.59134,915,302.40610177345775,304.1139661318891
2022-07-04,302.64084,916,302.41271412170653,304.12264672598883
2022-07-05,302.6706,917,302.6064517802312,304.1298396975141
2022-07-06,302.77057,918,302.9691952226576,304.13554295317283
2022-07-07,302.95166,919,303.42007075326967,304.1397548332084
2022-07-08,303.45618,920,303.83662736413584,304.1424741118833
2022-07-09,303.96933,921,304.09134986767907,304.14369999783537
2022-07-10,304.82703,922,304.09266728721633,304.1434321343084
2022-07-11,304.4935,923,303.8173893564803,304.1416705992558
2022-07-12,304.07886,924,303.323461739197,304.1384159053179
2022-07-13,302.3529,925,302.73767633742216,304.1336689996729
2022-07-14,301.00027,926,302.2208156226058,304.12743126376114
2022-07-15,301.1819,927,301.92016069175406,304.119704512883
2022-07-16,301.90692,928,301.92386333814864,304.1104909956707
2022-07-17,302.42102,929,302.2317248593903,304.099793393434
2022-07-18,303.21817,930,302.75222759453493,304.08761481937967
2022-07-19,304.32755,931,303.3275911050863,304.0739588177056
2022-07-20,304.33713,932,303.77971477685804,304.0588293625694
2022-07-21,304.19534,933,303.96303192093467,304.04223085693184
2022-07-22,302.79224,934,303.80784677146244,304.02416813127536
2022-07-23,301.95422,935,303.3405661811574,304.0046464421986
2022-07-24,302.3679,936,302.6745365425335,303.9836714708863
2022-07-25,302.06467,937,301.97460808953906,303.96124932145614
2022-07-26,302.70993,938,301.4069776427462,303.93738651918244
2022-07-27,301.4683,939,301.09049643017863,303.9120900085968
2022-07-28,301.17606,940,301.0649071425359,303.8853671514676
2022-07-29,301.28653,941,301.2856276005674,303.85722572465727
2022-07-30,301.46762,942,301.6457029200436,303.82767391785893
2022-07-31,301.91055,943,302.01646257893566,303.7967203312136
2022-08-01,301.35596,944,302.2923418927355,303.7643739728067
2022-08-02,301.8902,945,302.4243266568007,303.7306442560471
2022-08-03,303.1308,946,302.4308670831444,303.6955409969274
2022-08-04,303.07065,947,302.38331976126767,303.659074411167
2022-08-05,302.7977,948,302.37211305168984,303.62125511123986
2022-08-06,302.20276,949,302.466664813073,303.5820941032852
2022-08-07,302.52457,950,302.6841947414554,303.5416027839053
2022-08-08,302.61578,951,302.9792202552311,303.4997929368482
2022-08-09,302.68588,952,303.25790359377834,303.45667672957893
2022-08-10,303.57425,953,303.412258325609,303.4122667097382
2022-08-11,303.97678,954,303.36182204612896,303.3665758014909
2022-08-12,304.14874,955,303.08744531197556,303.31961730176505
2022-08-13,301.83844,956,302.6444422363109,303.2714048763819
2022-08-14,301.67593,957,302.14961101289504,303.2219525560791
2022-08-15,301.30298,958,301.74598505401735,303.1712747324275
2022-08-16,301.1616,959,301.5572581286019,303.1193861536427
2022-08-17,302.3618,960,301.64770341412293,303.06630192029337
2022-08-18,302.85663,961,302.00162925857893,303.01203748090643
2022-08-19,302.65466,962,302.5295665536566,302.95660862747127
2022-08-20,302.78625,963,303.0988908927713,302.90003149084407
2022-08-21,303.03836,964,303.57786144033423,302.84232253605353
2022-08-22,303.86618,965,303.87728267359665,302.7834985575088
2022-08-23,303.5624,966,303.97494291395594,302.72357667411245
2022-08-24,304.3095,967,303.91436819446886,302.66257432427835
2022-08-25,304.44055,968,303.778972628919,302.6005092608567
2022-08-26,302.85675,969,303.65191470300147,302.5373995459677
2022-08-27,303.3712,970,303.5774647182219,302.47326354574506
2022-08-28,304.37003,971,303.53933982762834,302.4081199249912
2022-08-29,303.05865,972,303.4652644177401,302.3419876417454
2022-08-30,303.59424,973,303.2571168775195,302.27488594176657
2022-08-31,303.06995,974,302.8360037718185,302.2068343529325
2022-09-01,301.67734,975,302.1851870595876,302.13785267955666
2022-09-02,301.62677,976,301.37350343806224,302.06796099662506
2022-09-03,299.87143,977,300.54812198194776,301.9971796439538
2022-09-04,300.02267,978,299.8961929624322,301.92552922026994
2022-09-05,299.518,979,299.5864409467116,301.85303057721677
2022-09-06,299.7514,980,299.7099119764117,301.77970481328566
