Fecha,Temperature,arima_predicts
2023-11-03,296.05167,293.6426501275935
2023-11-04,296.94513,296.3018538441934
2023-11-05,296.97726,297.0279790629952
2023-11-06,297.13864,296.98023936157637
2023-11-07,297.69183,297.1536044995704
2023-11-08,298.56064,297.74312639061435
2023-11-09,299.50568,298.64120330940483
2023-11-10,297.4397,299.59331199079196
2023-11-11,293.0083,297.24812510334334
2023-11-12,292.59082,292.59738363244355
2023-11-13,293.5524,292.5521077724585
2023-11-14,294.51807,293.6415657175418
2023-11-15,294.95786,294.60761497645404
2023-11-16,295.58948,294.99864099681537
2023-11-17,295.76114,295.6480490743503
2023-11-18,297.06305,295.7770577469095
2023-11-19,296.61743,297.1837739536231
2023-11-20,298.6308,296.57610839696025
2023-11-21,294.60562,298.8174964586693
2023-11-22,289.13278,294.23237173887236
2023-11-23,289.4591,288.62529262963903
2023-11-24,293.54517,289.4893591120325
2023-11-25,295.53937,293.9240644897733
2023-11-26,295.6079,295.72428885638425
2023-11-27,290.74344,295.61425467316616
2023-11-28,289.10168,290.29236669735894
2023-11-29,292.67215,288.949442319899
2023-11-30,296.55194,293.00323375747377
2023-12-01,298.84924,296.9117064877199
2023-12-02,298.59406,299.0622648163532
2023-12-03,294.4219,298.57039758210203
2023-12-04,292.85715,294.03502252740344
2023-12-05,294.3914,292.7120533293916
2023-12-06,292.57916,294.5336684562268
2023-12-07,292.07794,292.4111139924312
2023-12-08,295.22565,292.0314627012351
2023-12-09,296.71454,295.51753192429504
2023-12-10,291.60403,296.8526022987072
2023-12-11,288.68848,291.13014088920863
2023-12-12,290.88266,288.4181258872074
2023-12-13,293.18622,291.08612266989326
2023-12-14,292.79843,293.39982529576395
2023-12-15,295.18304,292.7624708768843
2023-12-16,294.0528,295.4041609277517
2023-12-17,292.4173,293.9479947205698
2023-12-18,291.9058,292.2656427993098
2023-12-19,292.14294,291.85836945389605
2023-12-20,293.36377,292.1649295986375
2023-12-21,294.1103,293.47697553978514
2023-12-22,293.75342,294.1795244879433
2023-12-23,293.45844,293.7203271098855
2023-12-24,295.3083,293.43108699415495
2023-12-25,294.4524,295.4798344477339
2023-12-26,291.7548,294.3730338134694
2023-12-27,292.5543,291.504656028993
2023-12-28,292.2037,292.6284363081332
2023-12-29,288.76364,292.17118944386306
2023-12-30,290.13916,288.44464894539504
2023-12-31,292.29572,290.2667096867584
