Fecha,Temperature,Dia,Reconstruida,Ajustados
2023-06-16,307.1854,1263,306.600219505096,303.6231149288113
2023-06-17,306.9726,1264,306.808942213129,303.66086906428296
2023-06-18,306.67905,1265,306.9421549483308,303.69726996330775
2023-06-19,306.6983,1266,306.9807762273503,303.732307032528
2023-06-20,306.3442,1267,306.9116039448378,303.7659700754866
2023-06-21,307.201,1268,306.73293576041004,303.7982492955944
2023-06-22,306.25156,1269,306.4578215683113,303.82913529898116
2023-06-23,306.16077,1270,306.1134205309152,303.85861909722917
2023-06-24,306.05893,1271,305.7360846062794,303.8866921099894
2023-06-25,305.44247,1272,305.36322396152786,303.9133461674783
2023-06-26,305.05814,1273,305.02424532136297,303.9385735128556
2023-06-27,305.33057,1274,304.7334264204786,303.96236680448135
2023-06-28,304.63287,1275,304.48722261178796,303.9847191180526
2023-06-29,303.43118,1276,304.267230665075,304.00562394861885
2023-06-30,302.70468,1277,304.0482233563744,304.0250752124745
2023-07-01,303.77335,1278,303.80890553854493,304.04306724893
2023-07-02,304.0847,1279,303.5419480480934,304.0595948219586
2023-07-03,303.81226,1280,303.2598601286282,304.0746531217206
2023-07-04,304.23514,1281,302.9944361845377,304.0882377659627
2023-07-05,304.20435,1282,302.78952353845943,304.1003448012937
2023-07-06,301.31757,1283,302.68905729300025,304.1109707043349
2023-07-07,300.66116,1284,302.72395052885787,304.1201123827452
2023-07-08,302.43707,1285,302.9019285231991,304.1277671761215
2023-07-09,303.82806,1286,303.2035460046546,304.1339328567725
2023-07-10,303.63635,1287,303.58568263241847,304.13860763036723
2023-07-11,304.66504,1288,303.99141899389934,304.14179013645713
2023-07-12,305.15854,1289,304.3631695803203,304.1434794488722
2023-07-13,304.85532,1290,304.6549908175588,304.14367507599013
2023-07-14,304.44107,1291,304.8404228675657,304.14237696087974
2023-07-15,304.98596,1292,304.91390043846286,304.1395854813173
2023-07-16,304.5506,1293,304.8860736209633,304.1353014496767
2023-07-17,304.06577,1294,304.77547908500065,304.1295261126932
2023-07-18,304.37854,1295,304.60013292804473,304.12226115110025
2023-07-19,304.06522,1296,304.372372717449,304.1135086791405
2023-07-20,304.30685,1297,304.09876250013076,304.10327124395076
2023-07-21,304.52832,1298,303.7846746784064,304.0915518248204
2023-07-22,304.44708,1299,303.44112782168526,304.0783538323244
2023-07-23,303.81085,1300,303.09039066947634,304.0636811073311
2023-07-24,301.52032,1301,302.76720424472154,304.0475379198839
2023-07-25,301.6308,1302,302.5141347295624,304.0299289679591
2023-07-26,302.48795,1303,302.37194150795426,304.01085937609844
2023-07-27,302.71948,1304,302.36801965768836,303.99033469391776
2023-07-28,301.72095,1305,302.5070850749101,303.96836089449204
2023-07-29,302.72946,1306,302.76781905330233,303.9449443726171
2023-07-30,302.9408,1307,303.1072636212449,303.92009194294855
2023-07-31,305.01834,1308,303.47201776940904,303.8938108380187
2023-08-01,304.8674,1309,303.8127319864157,303.86610870613157
2023-08-02,303.5955,1310,304.09701583915887,303.83699360913727
2023-08-03,303.37296,1311,304.3162443773382,303.8064740200857
2023-08-04,303.78705,1312,304.4838193654233,303.774558820761
2023-08-05,304.22043,1313,304.62550955496573,303.74125729909633
2023-08-06,305.13904,1314,304.76544920070654,303.70657914647137
2023-08-07,305.1178,1315,304.9130972255019,303.67053445489154
2023-08-08,305.36035,1316,305.0562483498793,303.6331337140514
2023-08-09,305.3195,1317,305.1630405578649,303.5943878082816
2023-08-10,305.37033,1318,305.19255220153576,303.5543080133817
2023-08-11,305.4197,1319,305.11024810511435,303.51290599333845
2023-08-12,304.9963,1320,304.90248766631106,303.47019379693126
2023-08-13,304.11887,1321,304.5843892833548,303.42618385422605
2023-08-14,303.97653,1322,304.1976248396459,303.38088897295773
2023-08-15,302.645,1323,303.7984316725611,303.33432233480283
2023-08-16,303.70435,1324,303.4399276418586,303.2864974915435
2023-08-17,304.09732,1325,303.15524420091,303.2374283611236
2023-08-18,303.4217,1326,302.9480422252628,303.1871292235984
2023-08-19,302.75558,1327,302.7944859298105,303.1356147169787
2023-08-20,301.6864,1328,302.65652087553644,303.082899832971
2023-08-21,302.43295,1329,302.5018440284779,303.0289999126145
2023-08-22,304.32022,1330,302.32296071134306,302.97393064181676
2023-08-23,300.98938,1331,302.14744283383664,302.9177080467885
2023-08-24,302.24097,1332,302.03423931557467,302.86034848938004
2023-08-25,301.23178,1333,302.05583017366916,302.8018686623194
2023-08-26,301.12122,1334,302.2714628849166,302.7422855843544
2023-08-27,302.59424,1335,302.7006571961238,302.6816165953001
2023-08-28,304.90482,1336,303.3070226137711,302.6198793509925
2023-08-29,305.40973,1337,303.9996424289684,302.55709181815007
2023-08-30,304.4015,1338,304.65358355284144,302.4932722691456
2023-08-31,304.64404,1339,305.1443505705337,302.4284392766881
2023-09-01,304.7347,1340,305.3856795772617,302.36261170841817
2023-09-02,304.84558,1341,305.35800663438164,302.29580872141685
2023-09-03,304.73495,1342,305.1172135445255,302.22804975663075
2023-09-04,304.82565,1343,304.7793285328332,302.1593545332143
2023-09-05,304.78516,1344,304.4848343041785,302.08974304279116
2023-09-06,305.04883,1345,304.35342264124074,302.019235543636
2023-09-07,304.9478,1346,304.44387767963883,301.9478525547794
2023-09-08,305.05865,1347,304.7327574588162,301.8756148500361
2023-09-09,304.6857,1348,305.1197905983847,301.80254345195937
2023-09-10,304.97913,1349,305.45918794596537,301.7286596257234
2023-09-11,305.1909,1350,305.6072729550108,301.6539848729344
2023-09-12,304.80783,1351,305.47098874148526,301.5785409253734
2023-09-13,305.00034,1352,305.04106417001395,301.5023497386716
2023-09-14,305.0406,1353,304.39835280406965,301.42543348592136
2023-09-15,304.95056,1354,303.690640071383,301.347814551223
2023-09-16,303.6291,1355,303.08714018144525,301.26951552317064
2023-09-17,301.7118,1356,302.72558862294375,301.19055918827877
2023-09-18,301.37964,1357,302.6695760788716,301.11096852435054
2023-09-19,303.4788,1358,302.8905076195521,301.0307666937911
2023-09-20,303.65112,1359,303.2803066049115,300.94997703686676
2023-09-21,303.60052,1360,303.6904770663199,300.8686230649124
2023-09-22,303.91412,1361,303.98399499746756,300.7867284534897
2023-09-23,304.1466,1362,304.08192650353845,300.7043170354964
2023-09-24,303.77405,1363,303.98835278541884,300.621412794231
2023-09-25,303.86472,1364,303.7846533203117,300.538039856413
2023-09-26,303.89633,1365,303.5949582967579,300.45422248516155
2023-09-27,304.1292,1366,303.53492018319304,300.3699850729344
2023-09-28,303.27136,1367,303.66222459776014,300.28535213442933
2023-09-29,303.72626,1368,303.9471539896273,300.2003482994497
2023-09-30,303.83762,1369,304.2749042499124,300.11499830573695
2023-10-01,304.28238,1370,304.48038120843705,300.02932699177126
2023-10-02,304.19235,1371,304.4046010223081,299.94335928954314
2023-10-03,304.0212,1372,303.9536375326382,299.8571202172979
2023-10-04,303.59824,1373,303.1392722694509,299.77063487225456
2023-10-05,303.74026,1374,302.0859409783189,299.68392842330223
2023-10-06,300.6833,1375,300.99958484278466,299.5970261036756
2023-10-07,300.1493,1376,300.1069816147152,299.50995320361136
2023-10-08,297.69815,1377,299.58465312540574,299.4227350629884
2023-10-09,300.1202,1378,299.50083774255154,299.33539706395345
2023-10-10,298.20383,1379,299.7905866835284,299.2479646235343
2023-10-11,298.44678,1380,300.2737111041144,299.1604631862429
2023-10-12,303.38138,1381,300.7113486313737,299.0729182166707
2023-10-13,305.04706,1382,300.8839086526421,298.98535519207786
2023-10-14,301.06268,1383,300.6654573434596,298.89779959497895
2023-10-15,298.38956,1384,300.0699035716167,298.8102769057269
2023-10-16,297.02722,1385,299.25273859466023,298.7228125950978
2023-10-17,295.5352,1386,298.46599890290685,298.63543211687863
2023-10-18,296.9486,1387,297.97915009291853,298.5481609004594
2023-10-19,300.01648,1388,297.98989937417116,298.4610243434327
2023-10-20,301.77298,1389,298.5528546428469,298.37404780420303
2023-10-21,301.25967,1390,299.5491226634548,298.2872565946064
2023-10-22,300.58444,1391,300.7078157798667,298.20067597254433
2023-10-23,301.15994,1392,301.6747605036084,298.1143311346335
2023-10-24,300.93878,1393,302.1093206673894,298.0282472088727
2023-10-25,298.31662,1394,301.78157530727606,297.9424492473305
2023-10-26,299.19485,1395,300.6417296581022,297.8569622188543
2023-10-27,299.33688,1396,298.8416050139526,297.771811001804
2023-10-28,299.4694,1397,296.70183998210473,297.687020376812
2023-10-29,300.1967,1398,294.6338459176735,297.60261501957154
2023-10-30,292.22574,1399,293.03804461537123,297.51861949365554
2023-10-31,287.77722,1400,292.20596241694477,297.43505824336825
2023-11-01,290.43176,1401,292.2518866189927,297.3519555866312
2023-11-02,293.47943,1402,293.09090303335597,297.26933570790675
2023-11-03,296.11435,1403,294.46709037377246,297.1872226511593
2023-11-04,296.9834,1404,296.0223111337797,297.1056403128585
2023-11-05,297.01355,1405,297.3860814820882,297.0246124350249
2023-11-06,297.16626,1406,298.26286685658033,296.94416259832025
2023-11-07,297.70236,1407,298.4954652742464,296.86431421518546
2023-11-08,298.55032,1408,298.0907258987086,296.7850905230268
2023-11-09,299.46988,1409,297.2042369914257,296.70651457745356
2023-11-10,297.44302,1410,296.09087442437163,296.62860924556844
2023-11-11,293.10455,1411,295.03568455227685,296.5513971993127
2023-11-12,292.69168,1412,294.28294118291177,296.4749009088683
2023-11-13,293.63046,1413,293.9800707081883,296.39914263611837
2023-11-14,294.5702,1414,294.14830267608914,296.32414442816895
2023-11-15,294.9953,1415,294.68491460972064,296.24992811093273
2023-11-16,295.6112,1416,295.3945664652467,296.1765152827771
2023-11-17,295.77396,1417,296.04102801387285,296.10392730823884
2023-11-18,297.04575,1418,296.40668917229084,296.03218531180653
2023-11-19,296.60364,1419,296.34614405549826,295.96131017177305
2023-11-20,298.57162,1420,295.8218595592749,295.8913225141593
2023-11-21,294.62762,1421,294.91404127920157,295.82224270671196
2023-11-22,289.27005,1422,293.802503492578,295.754090852976
2023-11-23,289.58417,1423,292.7245761014136,295.68688678644395
2023-11-24,293.58035,1424,291.9186163857258,295.62065006478423
2023-11-25,295.5287,1425,291.5663183465433,295.55539996414944
2023-11-26,295.59055,1426,291.7477578813373,295.49115547356655
2023-11-27,290.8283,1427,292.4205403342629,295.42793528941075
2023-11-28,289.2157,1428,293.4288525942861,295.3657578099646
2023-11-29,292.70737,1429,294.54081972819495,295.3046411300635
2023-11-30,296.5017,1430,295.50513555053124,295.2446030358299
2023-12-01,298.74362,1431,296.1125158350373,295.1856609994974
2023-12-02,298.49176,1432,296.24579582908166,295.1278321743255
2023-12-03,294.40613,1433,295.90522254311503,295.0711333896082
2023-12-04,292.87277,1434,295.2021687437891,295.01558114577597
2023-12-05,294.36798,1435,294.323365866056,294.9611916095941
2023-12-06,292.59247,1436,293.4762584200525,294.9079806094576
2023-12-07,292.09897,1437,292.8316132931101,294.85596363078497
2023-12-08,295.17694,1438,292.48025383524146,294.80515581151167
2023-12-09,296.63086,1439,292.416346449563,294.7555719376847
2023-12-10,291.62698,1440,292.55130935159514,294.7072264391594
2023-12-11,288.77182,1441,292.75272039548446,294.66013338540034
2023-12-12,290.9128,1442,292.89467989136165,294.6143064813866
2023-12-13,293.1639,1443,292.9025536960032,294.5697590636236
2023-12-14,292.78137,1444,292.77711559561186,294.52650409626176
2023-12-15,295.11264,1445,292.5902113032098,294.48455416732355
2023-12-16,294.00363,1446,292.4538640880317,294.4439214850406
2023-12-17,292.4002,1447,292.4739548844776,294.40461787430036
2023-12-18,291.8966,1448,292.70508664299643,294.36665477320514
2023-12-19,292.12866,1449,293.1230434466106,294.33004322974324
2023-12-20,293.32028,1450,293.6253470982735,294.29479389857386
2023-12-21,294.0477,1451,294.06073022679016,294.26091703792645
2023-12-22,293.69547,1452,294.2781625841583,294.22842250661523
2023-12-23,293.40375,1453,294.17890607111053,294.19731976117015
2023-12-24,295.21085,1454,293.7534853410136,294.1676178530849
2023-12-25,294.37335,1455,293.09012393297155,294.13932542618267
2023-12-26,291.7306,1456,292.3506441435281,294.11245071410065
2023-12-27,292.50903,1457,291.72091271513204,294.087001537894
2023-12-28,292.16595,1458,291.3518550875368,294.0629853037596
2023-12-29,288.7967,1459,291.310739979348,294.04040900088086
2023-12-30,290.13965,1460,291.5594786461028,294.01927919939357
2023-12-31,292.24905,1461,291.9679580558361,293.999602048474
